1075007402 55
1075029001 55
1075050602 55
1075072201 55
1075093801 55
1075115402 55
1075137002 55
1075158601 105
1075180202 75
1075201801 0
1075223402 0
1075245002 0
1075266601 0
1075288201 0
1075309801 0
1075331401 0
1075353002 2
1075374601 2
1075396202 2
1075417802 2
1075439401 2
1075461002 2
1075482602 2
