1075007402 0
1075029002 0
1075050602 0
1075072201 0
1075093801 0
1075115402 0
1075137002 0
1075158602 110
1075180202 124
1075201802 54
1075223402 0
1075245002 0
1075266601 0
1075288202 0
1075309802 0
1075331401 56
1075353002 56
1075374601 20
1075396202 1
1075417802 2
1075439402 2
1075461002 2
1075482602 2
